ID	Review	PositiveScore	NegativeScore	NeutralScore	EntityList	Trending Topics length	Trending Topics
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
null	null	0.0	0.0	0.0	["null"]	0	[]
