ID	Review	PositiveScore	NegativeScore	NeutralScore	EntityList	Trending Topics length	Trending Topics
756431540075106308	dlvr -  Manager Karanka backs Negredo to find form at Middlesbrough https://t.co/hqlXcn08MX	0.0	0.0	0.0	["middlesbrough","form","negredo","manager karanka"]	22	[{"score":154.1904660605486,"topic":"rio"},{"score":25.669333312757438,"topic":"male singapore swimmer"},{"score":23.61292821233381,"topic":"openingceremony"},{"score":23.610566919512575,"topic":"moment oneteamsg"},{"score":19.89535261851956,"topic":"motion"},{"score":19.893363083257707,"topic":"triumph"},{"score":17.100055184969477,"topic":"parliament"},{"score":14.306635771172038,"topic":"moment oneteamsg rower saiyidah aisyah"},{"score":14.302344209625453,"topic":"quarter-finals"},{"score":12.761035360819532,"topic":"eth"},{"score":12.758385084985102,"topic":"underdog robelthewhale"},{"score":12.757109246476604,"topic":"nepotism"},{"score":10.580888047715526,"topic":"olympics"},{"score":9.699108137352225,"topic":"200m butterfly semis"},{"score":8.65295509428586,"topic":"windy rio"},{"score":8.652089798776432,"topic":"crashes"},{"score":8.651224589796554,"topic":"world no"},{"score":7.409954894738309,"topic":"sin"},{"score":5.8055128231817505,"topic":"draw"},{"score":5.748659622075048,"topic":"channelnewsasia"},{"score":5.743531130154939,"topic":"butterfly semis rio"},{"score":3.4716147892949665,"topic":"hosts"}]
756431541782196224	dlvr -  Five on Friday: Why you should watch Boo Junfeng’s prison film Apprentice https://t.co/6G4zrIJhen	0.0	1.0	0.0	["boo junfeng","friday","prison film apprentice"]	22	[{"score":154.17504701394256,"topic":"rio"},{"score":25.66676637942616,"topic":"male singapore swimmer"},{"score":23.610566919512575,"topic":"openingceremony"},{"score":23.608205862820625,"topic":"moment oneteamsg"},{"score":19.893363083257707,"topic":"motion"},{"score":19.89137374694938,"topic":"triumph"},{"score":17.09834517945098,"topic":"parliament"},{"score":14.30520510759492,"topic":"moment oneteamsg rower saiyidah aisyah"},{"score":14.300913975204491,"topic":"quarter-finals"},{"score":12.75975925728345,"topic":"eth"},{"score":12.757109246476604,"topic":"underdog robelthewhale"},{"score":12.755833535551957,"topic":"nepotism"},{"score":10.579829958910754,"topic":"olympics"},{"score":9.69813822653849,"topic":"200m butterfly semis"},{"score":8.652089798776432,"topic":"windy rio"},{"score":8.651224589796554,"topic":"crashes"},{"score":8.650359467337575,"topic":"world no"},{"score":7.409213899248836,"topic":"sin"},{"score":5.804932271899433,"topic":"draw"},{"score":5.748084756112841,"topic":"channelnewsasia"},{"score":5.742956777041924,"topic":"butterfly semis rio"},{"score":3.471267627816037,"topic":"hosts"}]
756431543992655872	Apple to open first Apple Store in Taiwan https://t.co/OLy1RJl1at	0.0	0.0	0.0	["apple","taiwan","apple store"]	22	[{"score":154.15962950924117,"topic":"rio"},{"score":25.664199702788217,"topic":"male singapore swimmer"},{"score":23.608205862820625,"topic":"openingceremony"},{"score":23.605845042234343,"topic":"moment oneteamsg"},{"score":19.89137374694938,"topic":"motion"},{"score":19.889384609574687,"topic":"triumph"},{"score":17.096635344933034,"topic":"parliament"},{"score":14.303774587084161,"topic":"moment oneteamsg rower saiyidah aisyah"},{"score":14.299483883806971,"topic":"quarter-finals"},{"score":12.758483281357723,"topic":"eth"},{"score":12.755833535551957,"topic":"underdog robelthewhale"},{"score":12.754557952198402,"topic":"nepotism"},{"score":10.578771975914863,"topic":"olympics"},{"score":9.697168412715836,"topic":"200m butterfly semis"},{"score":8.651224589796554,"topic":"windy rio"},{"score":8.650359467337575,"topic":"crashes"},{"score":8.649494431390842,"topic":"world no"},{"score":7.408472977858911,"topic":"sin"},{"score":5.804351778672243,"topic":"draw"},{"score":5.74750994763723,"topic":"channelnewsasia"},{"score":5.74238248136422,"topic":"butterfly semis rio"},{"score":3.4709205010532553,"topic":"hosts"}]
756431546169434113	Manager Karanka backs Negredo to find form at Middlesbrough https://t.co/Ylbc6nePVH	0.0	0.0	0.0	["middlesbrough","form","negredo","manager karanka"]	22	[{"score":154.12879912493563,"topic":"rio"},{"score":25.659067119489656,"topic":"male singapore swimmer"},{"score":23.60348445773012,"topic":"openingceremony"},{"score":23.601124109284346,"topic":"moment oneteamsg"},{"score":19.88739567111373,"topic":"motion"},{"score":19.88540693154662,"topic":"triumph"},{"score":17.0932161888304,"topic":"parliament"},{"score":14.300913975204491,"topic":"moment oneteamsg rower saiyidah aisyah"},{"score":14.296624130025048,"topic":"quarter-finals"},{"score":12.755931712286284,"topic":"eth"},{"score":12.753282496403182,"topic":"underdog robelthewhale"},{"score":12.752007168153542,"topic":"nepotism"},{"score":10.576656327307399,"topic":"olympics"},{"score":9.695229076004976,"topic":"200m butterfly semis"},{"score":8.649494431390842,"topic":"windy rio"},{"score":8.648629481947703,"topic":"crashes"},{"score":8.647764618999508,"topic":"world no"},{"score":7.406991357348069,"topic":"sin"},{"score":5.803190966360026,"topic":"draw"},{"score":5.746360503122802,"topic":"channelnewsasia"},{"score":5.741234062291772,"topic":"butterfly semis rio"},{"score":3.47022635166225,"topic":"hosts"}]
756431548061065216	Five on Friday: Why you should watch Boo Junfeng’s prison film Apprentice https://t.co/4iqAv4vPc9	0.0	1.0	0.0	["boo junfeng","friday","prison film apprentice"]	22	[{"score":154.11338624502312,"topic":"rio"},{"score":25.65650121277771,"topic":"male singapore swimmer"},{"score":23.601124109284346,"topic":"openingceremony"},{"score":23.598763996873416,"topic":"moment oneteamsg"},{"score":19.88540693154662,"topic":"motion"},{"score":19.883418390853464,"topic":"triumph"},{"score":17.091506867211518,"topic":"parliament"},{"score":14.299483883806971,"topic":"moment oneteamsg rower saiyidah aisyah"},{"score":14.295194467612045,"topic":"quarter-finals"},{"score":12.754656119115054,"topic":"eth"},{"score":12.752007168153542,"topic":"underdog robelthewhale"},{"score":12.750731967436726,"topic":"nepotism"},{"score":10.575598661674668,"topic":"olympics"},{"score":9.694259553097375,"topic":"200m butterfly semis"},{"score":8.648629481947703,"topic":"windy rio"},{"score":8.647764618999508,"topic":"crashes"},{"score":8.646899842537609,"topic":"world no"},{"score":7.406250658212334,"topic":"sin"},{"score":5.80261064726339,"topic":"draw"},{"score":5.74578586707249,"topic":"channelnewsasia"},{"score":5.740659938885543,"topic":"butterfly semis rio"},{"score":3.4698793290270835,"topic":"hosts"}]
756431864609574912	Manager Karanka backs Negredo to find form at Middlesbrough https://t.co/UbvgJ6qRQT	0.0	0.0	0.0	["middlesbrough","form","negredo","manager karanka"]	22	[{"score":154.082565108908,"topic":"rio"},{"score":25.65137016910017,"topic":"male singapore swimmer"},{"score":23.59640412047373,"topic":"openingceremony"},{"score":23.594044480061683,"topic":"moment oneteamsg"},{"score":19.88143004901438,"topic":"motion"},{"score":19.87944190600948,"topic":"triumph"},{"score":17.088088736753143,"topic":"parliament"},{"score":14.296624130025048,"topic":"moment oneteamsg rower saiyidah aisyah"},{"score":14.292335571670469,"topic":"quarter-finals"},{"score":12.752105315437793,"topic":"eth"},{"score":12.749456894239982,"topic":"underdog robelthewhale"},{"score":12.748181948550558,"topic":"nepotism"},{"score":10.573483647698321,"topic":"olympics"},{"score":9.692320798129352,"topic":"200m butterfly semis"},{"score":8.646899842537609,"topic":"windy rio"},{"score":8.646035152553356,"topic":"crashes"},{"score":8.6451705490381,"topic":"world no"},{"score":7.404769482143199,"topic":"sin"},{"score":5.801450183160044,"topic":"draw"},{"score":5.744636767356934,"topic":"channelnewsasia"},{"score":5.739511864304364,"topic":"butterfly semis rio"},{"score":3.4691853878600716,"topic":"hosts"}]
756431987703853056	[CNA] Long queues at Michelin-starred hawker stalls: The owner of one of the stalls - Hong Kong Soya Sauce Ch... https://t.co/UoBrFC0LhX	0.0	0.0	0.0	["owner","[ cna ]","hong kong soya sauce ch","hawker","stalls"]	22	[{"score":153.99013867914599,"topic":"rio"},{"score":25.635983194191247,"topic":"male singapore swimmer"},{"score":23.582249816990174,"topic":"openingceremony"},{"score":23.579891592008476,"topic":"moment oneteamsg"},{"score":19.869504172801882,"topic":"motion"},{"score":19.867517222384603,"topic":"triumph"},{"score":17.077838446382664,"topic":"parliament"},{"score":14.288048299754744,"topic":"moment oneteamsg rower saiyidah aisyah"},{"score":14.283762313891977,"topic":"quarter-finals"},{"score":12.744455964809305,"topic":"eth"},{"score":12.741809132267003,"topic":"underdog robelthewhale"},{"score":12.740534951353776,"topic":"nepotism"},{"score":10.567141143320796,"topic":"olympics"},{"score":9.686506859304762,"topic":"200m butterfly semis"},{"score":8.641712999494139,"topic":"windy rio"},{"score":8.640848828194189,"topic":"crashes"},{"score":8.63998474331137,"topic":"world no"},{"score":7.4003277310212505,"topic":"sin"},{"score":5.797970183151655,"topic":"draw"},{"score":5.741190846877152,"topic":"channelnewsasia"},{"score":5.736069017997781,"topic":"butterfly semis rio"},{"score":3.4671043969357855,"topic":"hosts"}]
756431988538482688	[CNA] Commuters may need to wait to experience the benefits of SMRT privatisation: Analysts: Analysts say tha... https://t.co/XNHYzNSYmo	0.0	1.0	0.0	["[ cna ] commuters","benefits","analysts","wait","tha","smrt privatisation"]	22	[{"score":153.91315900728048,"topic":"rio"},{"score":25.623167765936127,"topic":"male singapore swimmer"},{"score":23.57046105007085,"topic":"openingceremony"},{"score":23.568104003965843,"topic":"moment oneteamsg"},{"score":19.859571407467214,"topic":"motion"},{"score":19.857585450326468,"topic":"triumph"},{"score":17.06930123477255,"topic":"parliament"},{"score":14.280905704266821,"topic":"moment oneteamsg rower saiyidah aisyah"},{"score":14.276621860968433,"topic":"quarter-finals"},{"score":12.738085011145058,"topic":"eth"},{"score":12.735439501754371,"topic":"underdog robelthewhale"},{"score":12.734165957804196,"topic":"nepotism"},{"score":10.561858629357586,"topic":"olympics"},{"score":9.681664574428936,"topic":"200m butterfly semis"},{"score":8.637393007079279,"topic":"windy rio"},{"score":8.63652926777857,"topic":"crashes"},{"score":8.635665614851792,"topic":"world no"},{"score":7.396628307114514,"topic":"sin"},{"score":5.79507177779912,"topic":"draw"},{"score":5.738320825515389,"topic":"channelnewsasia"},{"score":5.733201557038326,"topic":"butterfly semis rio"},{"score":3.4653711914130887,"topic":"hosts"}]
756431998277648384	[News] Long queues at Michelin-starred hawker stalls https://t.co/cD3E9q40F9	0.0	0.0	0.0	["[ news ]","hawker"]	22	[{"score":153.86698967681917,"topic":"rio"},{"score":25.61548158427576,"topic":"male singapore swimmer"},{"score":23.56339061884609,"topic":"openingceremony"},{"score":23.561034279784206,"topic":"moment oneteamsg"},{"score":19.853614131812257,"topic":"motion"},{"score":19.851628770399078,"topic":"triumph"},{"score":17.064180956464085,"topic":"parliament"},{"score":14.276621860968433,"topic":"moment oneteamsg rower saiyidah aisyah"},{"score":14.272339302694524,"topic":"quarter-finals"},{"score":12.734263967771527,"topic":"eth"},{"score":12.731619251954296,"topic":"underdog robelthewhale"},{"score":12.730346090029101,"topic":"nepotism"},{"score":10.558690388613975,"topic":"olympics"},{"score":9.678760365496865,"topic":"200m butterfly semis"},{"score":8.634802048290307,"topic":"windy rio"},{"score":8.633938568085478,"topic":"crashes"},{"score":8.633075174228669,"topic":"world no"},{"score":7.394409540513832,"topic":"sin"},{"score":5.793333430112139,"topic":"draw"},{"score":5.736599501411622,"topic":"channelnewsasia"},{"score":5.731481768561528,"topic":"butterfly semis rio"},{"score":3.4643316840133354,"topic":"hosts"}]
756431999007469568	[News] Commuters may need to wait to experience the benefits of SMRT privatisation: Analysts https://t.co/kd7mkAPypJ	0.0	1.0	0.0	["benefits","wait","[ news ] commuters","smrt privatisation"]	22	[{"score":153.80545211235236,"topic":"rio"},{"score":25.605236928468482,"topic":"male singapore swimmer"},{"score":23.55396667630774,"topic":"openingceremony"},{"score":23.55161127964011,"topic":"moment oneteamsg"},{"score":19.84567387729697,"topic":"motion"},{"score":19.84368930990924,"topic":"triumph"},{"score":17.057356307864104,"topic":"parliament"},{"score":14.270912068764256,"topic":"moment oneteamsg rower saiyidah aisyah"},{"score":14.266631223256718,"topic":"quarter-finals"},{"score":12.729171026189322,"topic":"eth"},{"score":12.726527368099745,"topic":"underdog robelthewhale"},{"score":12.725254715362935,"topic":"nepotism"},{"score":10.554467545937719,"topic":"olympics"},{"score":9.674889442037575,"topic":"200m butterfly semis"},{"score":8.631348645524575,"topic":"windy rio"},{"score":8.630485510660023,"topic":"crashes"},{"score":8.629622462108957,"topic":"world no"},{"score":7.3914522203326225,"topic":"sin"},{"score":5.791016444316929,"topic":"draw"},{"score":5.734305205784081,"topic":"channelnewsasia"},{"score":5.729189519720085,"topic":"butterfly semis rio"},{"score":3.4629461591857744,"topic":"hosts"}]
