ID	Review	PositiveScore	NegativeScore	NeutralScore	EntityList	Trending Topics length	Trending Topics
10153659713007115_10153659713602115	Sure?	0.0	0.0	0.0	[]	0	[]
129011692114_10153659713007115	Don\'t worry, dumplings are cooked in a large volume of water, hence the concentration of any harmful chemicals would be extremely low, says AVA.	0.0	1.0	0.0	["volume","don ","concentration","t worry","chemicals","ava","water"]	0	[]
10153659682227115_10153659715537115	He is kind person and always smile. Remembered I was watch him former president of National Day. He is a beautiful walk on the stadium	0.0	0.0	0.0	["person","stadium","day","walk","president"]	0	[]
10153659682227115_10153659712902115	Life is unpredictable! Simple.	0.0	0.0	0.0	["simple","life"]	0	[]
10153659682227115_10153659700592115	Things can be different within 10 days.	0.0	0.0	0.0	["things","days"]	0	[]
10153659682227115_10153659713662115	Get well soon, Mr S R Nathan🙂	0.0	0.0	0.0	["mr s r nathan"]	0	[]
10153659682227115_10153659726277115	Get well soon .	0.0	0.0	0.0	[]	0	[]
129011692114_10153659682227115	"He was standing at the door, greeting us without any support, not even a walker," says Claire Chiang of Banyan Tree Holdings, who had met S R Nathan just 10 days ago at his home.	1.0	0.0	0.0	["door","banyan tree holdings","s r nathan","claire chiang","days","walker","home"]	0	[]
10153659613102115_10153659679197115	Andrew Goh	0.0	0.0	0.0	["andrew goh"]	0	[]
129011692114_10153659613102115	Hong Kong streets have been largely deserted and shops shuttered since Monday evening.	0.0	0.0	0.0	["monday evening","shops","hong kong streets"]	0	[]
10153659604952115_10153659649242115	I realize the weatherman is mostly wrong than right, they said the early weeks of July will be hot and then it started raining.	0.0	0.0	0.0	["rig","weatherman"]	0	[]
10153659604952115_10153659640592115	Not really, every day raining in the East.	0.0	0.0	0.0	["east","everyday"]	0	[]
10153659604952115_10153659663842115	Andrew Goh	0.0	0.0	0.0	["andrew goh"]	0	[]
129011692114_10153659604952115	The first two weeks of this month will be drier and warmer than the second half of July, with daily maximum temperatures expected to be between 33 and 35 deg C.	0.0	0.0	0.0	["half","weeks","month","deg","july","maximum temperatures"]	0	[]
10153659589102115_10153659628912115	"Tang, a Chinese national who is a Singapore permanent resident" Singaporeans do indeed commit more crimes. :(	0.0	1.0	0.0	["tang","national","more crimes","singapore resident singaporeans"]	0	[]
10153659589102115_10153659659312115	SG government should revoked her PR status, Don\'t waste tax payer\'s money to feed her.	0.0	0.0	0.0	["don ","sg government","money","pr status","t waste tax payer "]	0	[]
10153659589102115_10153659629387115	Welcome to Singapore ..... cause we (MIW) open arm for them .	0.0	0.0	0.0	["singapore","miw  arm"]	0	[]
10153659589102115_10153659619392115	One person $30,000. You need 33 people to have $1m loss wor....	0.0	0.0	0.0	["1m ","person","loss wor","people"]	0	[]
10153659589102115_10153659624972115	scam casino, scam commoners via phone, scam old folks, scam, scam, scam	0.0	0.0	0.0	["phone","scam casino","scam commoners","scam folks"]	0	[]
10153659589102115_10153659616472115	Illegal scam over legal scam.	0.0	1.0	0.0	["legal scam","scam"]	0	[]
10153659589102115_10153659630262115	Put her behind Bars for Good.	0.0	0.0	0.0	["bars","put"]	0	[]
129011692114_10153659589102115	Rinse and repeat: Exchange counterfeit $1,000 casino chips for genuine ones, mix the real chips with additional fake ones and exchange the whole lot for cash at Marina Bay Sands.	0.0	1.0	0.0	["lot","chips","repeat","bay marina sands","1000 ","counterfeit casino chips","exchange","cash","rinse","exchange counterfeit"]	0	[]
10153659564372115_10153659641907115	No wonder our founding father LKY is still sharp into his 90 because of his strict exercise regime.	0.5	0.5	0.0	["founding father lky","exercise regime"]	0	[]
10153659564372115_10153659613177115	So... Pokemon Go?	0.0	0.0	0.0	["pokemon"]	0	[]
10153659564372115_10153659650357115	Yeah release Pokemon Go	0.0	0.0	0.0	["pokemon","release"]	0	[]
10153659564372115_10153659706097115	I\'m sure Lions XII players are geniuses.	1.0	0.0	0.0	["lions xii players"]	0	[]
129011692114_10153659564372115	Exercise can increase brain volume and retard brain shrinkage, says sports physician Teoh Chin Sim.	0.0	1.0	0.0	["brain volume","exercise","sports physician teoh chin sim","brain shrinkage"]	0	[]
10153659540632115_10153659681392115	Singapore was never a sports nation. The regime just want great results to make their face look shiny.	0.5	0.0	0.5	["singapore","face","regime","shiny","sports nation","results","make"]	0	[]
10153659540632115_10153659627617115	no loss, even if it is available to us, we would have to pay for it,	0.0	0.0	0.0	["loss","pay"]	0	[]
10153659540632115_10153659651917115	Go cross the bridge and watch lah	0.0	0.0	1.0	["lah","bridge"]	0	[]
10153659540632115_10153659680482115	Nothing a good VPN can\'t fix	0.0	0.0	0.0	["vpn","t fix"]	0	[]
10153659540632115_10153659713697115	First world nation, third world transmission.	0.0	0.0	0.0	["first world nation","world transmission"]	0	[]
10153659540632115_10153659641002115	Have you guys heard of sopcast?	0.0	0.0	0.0	["guys","sopcast"]	0	[]
129011692114_10153659540632115	The report that says Singapore netizens will be able to catch the Rio de Janerio Games live on YouTube is untrue, sources say.	0.0	1.0	0.0	["youtube","rio de janerio games","sources","report","catch","singapore netizens"]	0	[]
10153659512537115_10153659527142115	So if LRT train don\'t stop and keep moving, the best thing passengers can do is to go down on their knees and pray nothing happens?  What if it something did happen and crash against another LRT train in its track? Ironically, the emergency button can only be used when the train crash or comes to a complete halt...	0.33	0.33	0.33	["lrt train don ","train crash","passengers","emergency button","t stop","knees","ironically","halt","track","lrt train","thing","moving"]	0	[]
10153659512537115_10153659629082115	SMRT said the train\'s emergency halt request button can be activated only when a train comes to a complete stop at a station and prevents it from moving off again.  The issue is... The train is not stopping at all. Great safety features you had there!!!	0.0	0.0	1.0	["stop","issue","station","smrt","great safety","emergency halt request button","train ","train"]	0	[]
10153659512537115_10153659676437115	Huh? Stop button only works when train stop.. it\'s that what they saying? Wow!! So like a parachute that opens when you are flat on the ground?	0.0	0.0	1.0	["button","parachute","stop","train stop","huh","ground","wow"]	0	[]
10153659512537115_10153659539162115	SMRT, there is no such things as track fault or antenna fault or signal fault or this fault or that fault.. I mean, why not sentence the knife to death when used to kill someone? It\'s the person using it that deserves to be sentenced.. Same here, it\'s the person taking care or managing these lifeless items should be at fault..	0.5	0.5	0.0	["signal fault","knife","death","track fault","antenna fault","sentenced","things","smrt","fault","items","care"]	0	[]
10153659512537115_10153659691657115	That is not emergency stop button, it is like a computer after shut down properly then you cut off the power system.  What if there another train in the station but you are not slowing down and going to ram the train in front,  what you going to do since the button is not working.  There is no 100% system in the world such as the fault of failing to provide an emergency stop button is not present now which is a flaw in the system.	0.0	0.0	1.0	["power system","emergency","fault","slowing","button","computer","system","world","station","100 ","front","present","ram","train"]	0	[]
10153659512537115_10153659539942115	Next time vehicle emergency hand brake also only can use when the vehicle is in stationery mode!!  Emergency brake is to activate when the normal brake doesnt wrk when applied!!	0.0	0.0	0.0	["emergency brake","time vehicle emergency hand brake","stationery mode","activate","brake doesnt wrk","vehicle"]	0	[]
10153659512537115_10153659545102115	on the other hand if the emergency button is activated for immediate stop or braking when the training is moving... especially when it is moving in high speed in this case... what will be the injuries, when most people are standing, & those seating has no seat belts.	0.0	0.0	1.0	["emergency button","stop","training","people","speed","case","hand","seat belts"]	0	[]
10153659512537115_10153659553157115	A stop button that works only when the train is at a complete stop.	0.0	0.0	1.0	["stop","stop button","train"]	0	[]
10153659512537115_10153659621467115	True. Last Thursday evening I experienced the lrt speed is way too fast and did not slow down when it approached turn and corner.	1.0	0.0	0.0	["corner","true","thursday evening","turn","lrt speed"]	0	[]
10153659512537115_10153659688742115	Another safety lapse.. Not very fast. 30km/hour in wet weather conditions going through corners and bent. Must wait for accident to happen before something done... Haix #OwnselfCheckOwnself	0.0	1.0	0.0	["safety lapse","corners","wait","weather conditions","haix ownselfcheckownself","bent","30km","accident"]	0	[]
